unit_price,customer_phone,category,order_id,product_name,source_file,unit_cost,order_date,profit,discount_pct,quantity,total_price
,,Electronics,2024-11-17,Smartwatch,ecommerce_sales_data (2).csv,588.1175000000001,,871.53,,4,3224.0
,,Accessories,2023-10-01,Monitor,ecommerce_sales_data (2).csv,139.34666666666666,,40.96,,3,459.0
,,Electronics,2024-12-24,Smartwatch,ecommerce_sales_data (2).csv,678.5514285714286,,976.14,,7,5726.0
,,Accessories,2022-04-20,Keyboard,ecommerce_sales_data (2).csv,110.0625,,175.75,,4,616.0
,,Electronics,2024-12-24,Laptop,ecommerce_sales_data (2).csv,588.875,,406.25,,2,1584.0
,,Electronics,2023-06-24,Laptop,ecommerce_sales_data (2).csv,567.318,,368.41,,5,3205.0
,,Office,2024-09-18,Printer,ecommerce_sales_data (2).csv,771.24,,186.76,,1,958.0
,,Electronics,2023-12-18,Laptop,ecommerce_sales_data (2).csv,424.7855555555555,,1315.93,,9,5139.0
,,Electronics,2024-11-09,Smartphone,ecommerce_sales_data (2).csv,711.17,,239.15,,5,3795.0
,,Electronics,2024-03-03,Camera,ecommerce_sales_data (2).csv,290.335,,229.33,,2,810.0
,,Electronics,2024-05-11,Camera,ecommerce_sales_data (2).csv,600.9666666666667,,1500.2,,6,5106.0
,,Accessories,2024-06-30,Monitor,ecommerce_sales_data (2).csv,359.375,,79.25,,2,798.0
,,Electronics,2022-02-22,Laptop,ecommerce_sales_data (2).csv,453.934,,895.33,,5,3165.0
,,Electronics,2023-09-21,Tablet,ecommerce_sales_data (2).csv,1011.832,,875.84,,5,5935.0
,,Accessories,2022-06-27,Keyboard,ecommerce_sales_data (2).csv,672.2125,,663.15,,4,3352.0
,,Electronics,2024-01-29,Smartphone,ecommerce_sales_data (2).csv,835.7777777777778,,821.0,,9,8343.0
,,Accessories,2022-05-25,Monitor,ecommerce_sales_data (2).csv,548.155,,411.38,,4,2604.0
,,Accessories,2023-10-28,Headphones,ecommerce_sales_data (2).csv,417.12,,108.88,,1,526.0
,,Accessories,2023-11-12,Monitor,ecommerce_sales_data (2).csv,432.8877777777777,,1324.01,,9,5220.0
,,Office,2023-11-12,Printer,ecommerce_sales_data (2).csv,176.00222222222223,,152.98,,9,1737.0
,,Accessories,2022-10-24,Mouse,ecommerce_sales_data (2).csv,390.82666666666665,,841.04,,6,3186.0
,,Electronics,2023-01-13,Smartphone,ecommerce_sales_data (2).csv,968.625,,1202.25,,6,7014.0
,,Accessories,2023-01-17,Mouse,ecommerce_sales_data (2).csv,329.57,,444.87,,9,3411.0
,,Accessories,2022-01-20,Monitor,ecommerce_sales_data (2).csv,425.42,,87.58,,1,513.0
,,Electronics,2022-07-05,Smartphone,ecommerce_sales_data (2).csv,826.15,,277.85,,1,1104.0
,,Electronics,2022-08-11,Smartphone,ecommerce_sales_data (2).csv,271.8322222222222,,271.51,,9,2718.0
,,Accessories,2023-05-14,Headphones,ecommerce_sales_data (2).csv,207.61666666666667,,416.3,,6,1662.0
,,Accessories,2023-12-16,Mouse,ecommerce_sales_data (2).csv,267.882,,360.59,,5,1700.0
,,Electronics,2024-12-06,Tablet,ecommerce_sales_data (2).csv,583.5875,,597.65,,4,2932.0
,,Accessories,2023-10-13,Mouse,ecommerce_sales_data (2).csv,658.215,,971.14,,4,3604.0
,,Electronics,2024-03-26,Camera,ecommerce_sales_data (2).csv,1010.605,,553.58,,4,4596.0
,,Electronics,2024-04-05,Smartwatch,ecommerce_sales_data (2).csv,143.62666666666667,,68.24,,6,930.0
,,Electronics,2023-06-24,Tablet,ecommerce_sales_data (2).csv,773.0233333333334,,470.93,,3,2790.0
,,Electronics,2022-05-22,Smartphone,ecommerce_sales_data (2).csv,572.2083333333334,,1162.75,,6,4596.0
,,Accessories,2023-10-15,Keyboard,ecommerce_sales_data (2).csv,701.72,,260.28,,1,962.0
,,Electronics,2024-10-23,Smartphone,ecommerce_sales_data (2).csv,77.12,,14.88,,1,92.0
,,Accessories,2024-09-29,Keyboard,ecommerce_sales_data (2).csv,175.002,,254.99,,5,1130.0
,,Accessories,2024-04-29,Headphones,ecommerce_sales_data (2).csv,719.5983333333334,,1706.41,,6,6024.0
,,Office,2024-01-16,Printer,ecommerce_sales_data (2).csv,744.0,,135.0,,1,879.0
,,Accessories,2022-06-06,Monitor,ecommerce_sales_data (2).csv,242.3775,,444.98,,8,2384.0
,,Electronics,2024-12-25,Camera,ecommerce_sales_data (2).csv,1091.685,,277.26,,4,4644.0
,,Accessories,2024-04-04,Keyboard,ecommerce_sales_data (2).csv,527.22,,79.78,,1,607.0
,,Accessories,2022-09-29,Mouse,ecommerce_sales_data (2).csv,91.55571428571429,,129.11,,7,770.0
,,Accessories,2022-11-06,Keyboard,ecommerce_sales_data (2).csv,552.11,,158.89,,1,711.0
,,Accessories,2023-08-02,Keyboard,ecommerce_sales_data (2).csv,426.085,,235.83,,2,1088.0
,,Electronics,2024-03-05,Laptop,ecommerce_sales_data (2).csv,598.6942857142857,,513.14,,7,4704.0
,,Electronics,2022-12-15,Laptop,ecommerce_sales_data (2).csv,113.828,,90.86,,5,660.0
,,Accessories,2022-11-25,Headphones,ecommerce_sales_data (2).csv,832.7479999999999,,516.26,,5,4680.0
,,Electronics,2022-10-06,Camera,ecommerce_sales_data (2).csv,875.9585714285714,,665.29,,7,6797.0
,,Accessories,2024-12-11,Mouse,ecommerce_sales_data (2).csv,57.68222222222222,,38.86,,9,558.0
,,Accessories,2023-09-13,Monitor,ecommerce_sales_data (2).csv,845.0625,,1115.75,,4,4496.0
,,Accessories,2022-05-28,Keyboard,ecommerce_sales_data (2).csv,650.22,,62.78,,1,713.0
,,Electronics,2022-08-17,Camera,ecommerce_sales_data (2).csv,548.785,,212.43,,2,1310.0
,,Accessories,2024-10-31,Keyboard,ecommerce_sales_data (2).csv,254.32777777777775,,564.05,,9,2853.0
,,Electronics,2023-11-20,Camera,ecommerce_sales_data (2).csv,903.97,,516.06,,2,2324.0
,,Electronics,2024-04-16,Laptop,ecommerce_sales_data (2).csv,276.58,,53.42,,1,330.0
,,Electronics,2023-09-22,Camera,ecommerce_sales_data (2).csv,162.49333333333334,,100.52,,3,588.0
,,Electronics,2024-05-07,Smartphone,ecommerce_sales_data (2).csv,51.09,,11.91,,1,63.0
,,Electronics,2022-03-15,Tablet,ecommerce_sales_data (2).csv,99.89857142857143,,147.71,,7,847.0
,,Office,2024-06-28,Printer,ecommerce_sales_data (2).csv,980.11,,56.89,,1,1037.0
,,Accessories,2024-01-06,Mouse,ecommerce_sales_data (2).csv,300.83,,72.17,,1,373.0
,,Electronics,2023-12-20,Laptop,ecommerce_sales_data (2).csv,1018.53,,157.47,,1,1176.0
,,Electronics,2022-01-11,Smartphone,ecommerce_sales_data (2).csv,572.16,,422.52,,3,2139.0
,,Accessories,2024-12-11,Monitor,ecommerce_sales_data (2).csv,426.5422222222222,,301.12,,9,4140.0
,,Electronics,2024-01-13,Laptop,ecommerce_sales_data (2).csv,974.77,,63.23,,1,1038.0
,,Accessories,2024-07-28,Monitor,ecommerce_sales_data (2).csv,227.61124999999998,,203.11,,8,2024.0
,,Electronics,2022-04-15,Smartwatch,ecommerce_sales_data (2).csv,914.6516666666666,,1136.09,,6,6624.0
,,Electronics,2023-09-23,Smartwatch,ecommerce_sales_data (2).csv,552.03,,1154.79,,7,5019.0
,,Electronics,2024-04-15,Smartphone,ecommerce_sales_data (2).csv,108.446,,207.77,,5,750.0
,,Electronics,2023-03-23,Camera,ecommerce_sales_data (2).csv,715.0914285714287,,1455.36,,7,6461.0
,,Electronics,2023-11-04,Tablet,ecommerce_sales_data (2).csv,456.33166666666665,,208.01,,6,2946.0
,,Accessories,2024-05-24,Monitor,ecommerce_sales_data (2).csv,536.96,,81.04,,1,618.0
,,Office,2022-03-27,Printer,ecommerce_sales_data (2).csv,725.755,,322.49,,2,1774.0
,,Electronics,2022-05-11,Camera,ecommerce_sales_data (2).csv,876.1811111111111,,700.37,,9,8586.0
,,Electronics,2024-02-13,Laptop,ecommerce_sales_data (2).csv,353.518,,232.41,,5,2000.0
,,Accessories,2023-02-16,Mouse,ecommerce_sales_data (2).csv,643.12,,205.88,,1,849.0
,,Accessories,2023-08-13,Mouse,ecommerce_sales_data (2).csv,468.56166666666667,,374.63,,6,3186.0
,,Accessories,2024-05-15,Monitor,ecommerce_sales_data (2).csv,510.2175,,495.13,,4,2536.0
,,Electronics,2024-05-09,Smartwatch,ecommerce_sales_data (2).csv,538.795,,228.41,,2,1306.0
,,Electronics,2022-05-02,Tablet,ecommerce_sales_data (2).csv,625.3833333333333,,631.85,,3,2508.0
,,Electronics,2024-07-13,Tablet,ecommerce_sales_data (2).csv,117.555,,107.56,,8,1048.0
,,Accessories,2022-11-19,Keyboard,ecommerce_sales_data (2).csv,314.76,,256.96,,4,1516.0
,,Electronics,2024-03-04,Smartphone,ecommerce_sales_data (2).csv,958.0877777777779,,1835.21,,9,10458.0
,,Accessories,2024-05-20,Headphones,ecommerce_sales_data (2).csv,277.20444444444445,,259.16,,9,2754.0
,,Office,2022-09-28,Printer,ecommerce_sales_data (2).csv,766.9325,,364.27,,4,3432.0
,,Accessories,2022-12-25,Monitor,ecommerce_sales_data (2).csv,488.055,,257.89,,2,1234.0
,,Accessories,2022-07-30,Monitor,ecommerce_sales_data (2).csv,700.75,,146.25,,1,847.0
,,Accessories,2022-10-23,Keyboard,ecommerce_sales_data (2).csv,967.9842857142858,,896.11,,7,7672.0
,,Accessories,2024-04-04,Monitor,ecommerce_sales_data (2).csv,682.4277777777778,,1454.15,,9,7596.0
,,Accessories,2024-11-02,Keyboard,ecommerce_sales_data (2).csv,842.1042857142857,,1357.27,,7,7252.0
,,Electronics,2024-12-05,Smartwatch,ecommerce_sales_data (2).csv,99.235,,136.59,,6,732.0
,,Electronics,2023-06-27,Smartphone,ecommerce_sales_data (2).csv,152.04,,20.96,,1,173.0
,,Electronics,2023-03-18,Camera,ecommerce_sales_data (2).csv,685.1666666666666,,749.5,,3,2805.0
,,Electronics,2023-09-18,Smartphone,ecommerce_sales_data (2).csv,832.005,,391.96,,8,7048.0
,,Accessories,2024-08-16,Mouse,ecommerce_sales_data (2).csv,612.9816666666667,,1020.11,,6,4698.0
,,Electronics,2024-01-17,Smartwatch,ecommerce_sales_data (2).csv,416.21000000000004,,148.79,,1,565.0
,,Accessories,2023-06-17,Monitor,ecommerce_sales_data (2).csv,473.25,,198.75,,1,672.0
,,Electronics,2022-07-24,Camera,ecommerce_sales_data (2).csv,339.60999999999996,,566.34,,6,2604.0
,,Electronics,2024-05-31,Tablet,ecommerce_sales_data (2).csv,770.4166666666666,,501.5,,6,5124.0
,,Electronics,2022-08-14,Smartwatch,ecommerce_sales_data (2).csv,348.13,,714.35,,5,2455.0
,,Office,2022-03-01,Printer,ecommerce_sales_data (2).csv,785.425,,225.15,,2,1796.0
,,Electronics,2022-01-25,Laptop,ecommerce_sales_data (2).csv,226.15,,61.85,,1,288.0
,,Electronics,2023-07-23,Laptop,ecommerce_sales_data (2).csv,321.31800000000004,,553.41,,5,2160.0
,,Electronics,2022-03-10,Tablet,ecommerce_sales_data (2).csv,77.64,,27.36,,1,105.0
,,Accessories,2023-05-05,Monitor,ecommerce_sales_data (2).csv,664.5955555555555,,1596.64,,9,7578.0
,,Accessories,2023-03-10,Headphones,ecommerce_sales_data (2).csv,314.9,,50.1,,1,365.0
,,Electronics,2024-04-23,Camera,ecommerce_sales_data (2).csv,401.7525,,537.98,,8,3752.0
,,Accessories,2024-08-21,Keyboard,ecommerce_sales_data (2).csv,533.895,,316.21,,2,1384.0
,,Electronics,2023-02-21,Smartphone,ecommerce_sales_data (2).csv,79.756,,76.22,,5,475.0
,,Office,2023-01-09,Printer,ecommerce_sales_data (2).csv,218.4225,,242.31,,4,1116.0
,,Electronics,2023-08-24,Smartphone,ecommerce_sales_data (2).csv,97.65,,39.35,,1,137.0
,,Accessories,2022-01-12,Headphones,ecommerce_sales_data (2).csv,96.50666666666666,,158.96,,6,738.0
,,Electronics,2023-10-09,Camera,ecommerce_sales_data (2).csv,425.99666666666667,,543.01,,3,1821.0
,,Accessories,2022-04-22,Keyboard,ecommerce_sales_data (2).csv,426.2628571428572,,670.16,,7,3654.0
,,Accessories,2024-07-14,Keyboard,ecommerce_sales_data (2).csv,364.5183333333334,,404.89,,6,2592.0
,,Electronics,2022-04-25,Camera,ecommerce_sales_data (2).csv,128.375,,225.75,,6,996.0
,,Accessories,2024-07-10,Mouse,ecommerce_sales_data (2).csv,630.25,,62.75,,1,693.0
,,Accessories,2023-10-24,Keyboard,ecommerce_sales_data (2).csv,154.92333333333332,,48.23,,3,513.0
,,Electronics,2024-05-17,Smartwatch,ecommerce_sales_data (2).csv,599.7975,,937.62,,8,5736.0
,,Accessories,2023-04-06,Mouse,ecommerce_sales_data (2).csv,624.535,,208.93,,2,1458.0
,,Electronics,2022-12-03,Smartphone,ecommerce_sales_data (2).csv,548.88375,,1104.93,,8,5496.0
,,Electronics,2022-01-07,Tablet,ecommerce_sales_data (2).csv,941.3766666666667,,358.87,,3,3183.0
,,Accessories,2023-07-27,Headphones,ecommerce_sales_data (2).csv,502.4166666666667,,975.5,,6,3990.0
,,Electronics,2024-02-05,Smartphone,ecommerce_sales_data (2).csv,252.775,,76.45,,2,582.0
,,Office,2022-05-03,Printer,ecommerce_sales_data (2).csv,498.89400000000006,,845.53,,5,3340.0
,,Accessories,2023-08-30,Monitor,ecommerce_sales_data (2).csv,830.9,,59.1,,1,890.0
,,Office,2024-09-22,Printer,ecommerce_sales_data (2).csv,700.165,,689.01,,6,4890.0
,,Accessories,2023-10-19,Keyboard,ecommerce_sales_data (2).csv,758.4633333333333,,349.61,,3,2625.0
,,Electronics,2022-09-14,Smartwatch,ecommerce_sales_data (2).csv,309.9775,,200.09,,4,1440.0
,,Accessories,2024-12-26,Headphones,ecommerce_sales_data (2).csv,82.22999999999999,,93.85,,5,505.0
,,Electronics,2022-01-28,Laptop,ecommerce_sales_data (2).csv,796.14125,,1822.87,,8,8192.0
,,Accessories,2023-08-09,Keyboard,ecommerce_sales_data (2).csv,591.9,,144.3,,3,1920.0
,,Electronics,2022-10-18,Smartwatch,ecommerce_sales_data (2).csv,962.775,,1065.8,,8,8768.0
,,Accessories,2022-10-12,Mouse,ecommerce_sales_data (2).csv,1022.95,,117.05,,1,1140.0
,,Electronics,2023-01-23,Laptop,ecommerce_sales_data (2).csv,171.8475,,264.61,,4,952.0
,,Electronics,2024-05-02,Smartphone,ecommerce_sales_data (2).csv,173.93,,51.07,,1,225.0
,,Office,2022-08-01,Printer,ecommerce_sales_data (2).csv,241.7625,,336.95,,4,1304.0
,,Electronics,2023-06-25,Camera,ecommerce_sales_data (2).csv,274.0566666666667,,206.83,,3,1029.0
,,Office,2024-02-29,Printer,ecommerce_sales_data (2).csv,986.4433333333333,,442.67,,3,3402.0
,,Electronics,2022-05-24,Laptop,ecommerce_sales_data (2).csv,806.451111111111,,1201.94,,9,8460.0
,,Accessories,2024-03-07,Monitor,ecommerce_sales_data (2).csv,77.14,,26.86,,1,104.0
,,Accessories,2023-12-18,Monitor,ecommerce_sales_data (2).csv,1007.7688888888889,,1595.08,,9,10665.0
,,Electronics,2023-08-12,Smartwatch,ecommerce_sales_data (2).csv,100.11625000000001,,183.07,,8,984.0
,,Electronics,2024-09-18,Smartphone,ecommerce_sales_data (2).csv,426.175,,359.3,,4,2064.0
,,Electronics,2022-03-08,Laptop,ecommerce_sales_data (2).csv,210.765,,172.47,,2,594.0
,,Office,2023-10-25,Printer,ecommerce_sales_data (2).csv,639.70875,,898.33,,8,6016.0
,,Electronics,2024-08-22,Smartphone,ecommerce_sales_data (2).csv,333.605,,195.16,,8,2864.0
,,Electronics,2024-07-17,Tablet,ecommerce_sales_data (2).csv,134.2625,,186.95,,4,724.0
,,Accessories,2024-02-11,Mouse,ecommerce_sales_data (2).csv,487.25666666666666,,1174.46,,6,4098.0
,,Accessories,2023-06-12,Monitor,ecommerce_sales_data (2).csv,305.39,,32.61,,1,338.0
,,Office,2024-03-09,Printer,ecommerce_sales_data (2).csv,960.39,,1596.88,,8,9280.0
,,Electronics,2022-04-16,Smartwatch,ecommerce_sales_data (2).csv,832.96,,57.04,,1,890.0
,,Electronics,2023-04-26,Tablet,ecommerce_sales_data (2).csv,673.625,,442.75,,2,1790.0
,,Electronics,2023-10-01,Tablet,ecommerce_sales_data (2).csv,838.2255555555555,,978.97,,9,8523.0
,,Accessories,2023-02-21,Headphones,ecommerce_sales_data (2).csv,788.6955555555555,,677.74,,9,7776.0
,,Accessories,2024-03-20,Mouse,ecommerce_sales_data (2).csv,373.35714285714283,,417.5,,7,3031.0
,,Electronics,2022-10-02,Camera,ecommerce_sales_data (2).csv,381.7255555555555,,1262.47,,9,4698.0
,,Accessories,2023-06-13,Keyboard,ecommerce_sales_data (2).csv,382.51,,1408.41,,9,4851.0
,,Electronics,2023-01-22,Camera,ecommerce_sales_data (2).csv,562.14,,1169.16,,6,4542.0
,,Accessories,2022-09-21,Headphones,ecommerce_sales_data (2).csv,383.625,,210.75,,2,978.0
,,Accessories,2022-01-04,Mouse,ecommerce_sales_data (2).csv,848.5588888888889,,1740.97,,9,9378.0
,,Electronics,2023-08-06,Smartwatch,ecommerce_sales_data (2).csv,927.53375,,2043.73,,8,9464.0
,,Office,2024-11-08,Printer,ecommerce_sales_data (2).csv,164.8425,,401.26,,8,1720.0
,,Accessories,2022-07-11,Keyboard,ecommerce_sales_data (2).csv,453.47249999999997,,1124.22,,8,4752.0
,,Accessories,2023-10-23,Keyboard,ecommerce_sales_data (2).csv,114.18,,127.28,,4,584.0
,,Electronics,2024-07-28,Camera,ecommerce_sales_data (2).csv,391.4344444444444,,1031.09,,9,4554.0
,,Electronics,2022-07-23,Tablet,ecommerce_sales_data (2).csv,954.3050000000001,,483.39,,2,2392.0
,,Electronics,2023-11-20,Camera,ecommerce_sales_data (2).csv,435.1242857142857,,916.13,,7,3962.0
,,Electronics,2023-05-21,Laptop,ecommerce_sales_data (2).csv,388.9866666666667,,141.04,,3,1308.0
,,Office,2023-09-15,Printer,ecommerce_sales_data (2).csv,594.8525,,1153.18,,8,5912.0
,,Electronics,2023-05-10,Camera,ecommerce_sales_data (2).csv,630.6700000000001,,1416.31,,7,5831.0
,,Electronics,2022-12-11,Camera,ecommerce_sales_data (2).csv,697.3314285714285,,690.68,,7,5572.0
,,Accessories,2023-08-11,Monitor,ecommerce_sales_data (2).csv,686.8266666666667,,1093.04,,6,5214.0
,,Accessories,2022-06-18,Mouse,ecommerce_sales_data (2).csv,602.3577777777778,,1283.78,,9,6705.0
,,Accessories,2023-01-28,Headphones,ecommerce_sales_data (2).csv,332.17,,93.83,,1,426.0
,,Electronics,2024-11-06,Smartphone,ecommerce_sales_data (2).csv,840.0899999999999,,523.82,,2,2204.0
,,Electronics,2022-08-25,Smartphone,ecommerce_sales_data (2).csv,830.11,,161.67,,3,2652.0
,,Office,2023-07-07,Printer,ecommerce_sales_data (2).csv,368.74666666666667,,919.52,,6,3132.0
,,Office,2024-06-04,Printer,ecommerce_sales_data (2).csv,278.53000000000003,,437.35,,5,1830.0
,,Electronics,2024-01-27,Laptop,ecommerce_sales_data (2).csv,231.86111111111111,,676.25,,9,2763.0
,,Accessories,2022-09-17,Monitor,ecommerce_sales_data (2).csv,846.7537500000001,,2281.97,,8,9056.0
,,Electronics,2022-03-10,Camera,ecommerce_sales_data (2).csv,574.6257142857143,,1416.62,,7,5439.0
,,Electronics,2022-08-01,Camera,ecommerce_sales_data (2).csv,130.01500000000001,,47.91,,6,828.0
,,Electronics,2024-10-01,Smartwatch,ecommerce_sales_data (2).csv,289.386,,463.07,,5,1910.0
,,Electronics,2023-02-19,Tablet,ecommerce_sales_data (2).csv,770.0699999999999,,333.86,,2,1874.0
,,Accessories,2023-08-02,Mouse,ecommerce_sales_data (2).csv,740.5899999999999,,291.41,,1,1032.0
,,Accessories,2023-06-26,Keyboard,ecommerce_sales_data (2).csv,902.38,,556.86,,3,3264.0
,,Electronics,2022-11-26,Smartphone,ecommerce_sales_data (2).csv,766.01,,110.99,,1,877.0
,,Electronics,2022-05-23,Camera,ecommerce_sales_data (2).csv,246.93999999999997,,183.18,,3,924.0
,,Electronics,2023-04-26,Camera,ecommerce_sales_data (2).csv,100.86,,114.42,,3,417.0
,,Electronics,2024-02-21,Laptop,ecommerce_sales_data (2).csv,502.822,,155.89,,5,2670.0
,,Accessories,2024-06-18,Keyboard,ecommerce_sales_data (2).csv,314.8442857142857,,512.09,,7,2716.0
,,Accessories,2023-05-18,Headphones,ecommerce_sales_data (2).csv,977.7366666666668,,1334.37,,9,10134.0
,,Accessories,2022-01-19,Monitor,ecommerce_sales_data (2).csv,853.8040000000001,,1230.98,,5,5500.0
,,Electronics,2024-12-07,Tablet,ecommerce_sales_data (2).csv,745.1966666666667,,1756.82,,6,6228.0
,,Electronics,2024-06-16,Laptop,ecommerce_sales_data (2).csv,116.74714285714286,,274.77,,7,1092.0
,,Accessories,2023-06-24,Monitor,ecommerce_sales_data (2).csv,584.492,,332.54,,5,3255.0
,,Electronics,2022-06-28,Tablet,ecommerce_sales_data (2).csv,864.8280000000001,,1320.86,,5,5645.0
,,Electronics,2024-03-20,Smartphone,ecommerce_sales_data (2).csv,790.1255555555556,,466.87,,9,7578.0
,,Accessories,2023-04-21,Keyboard,ecommerce_sales_data (2).csv,520.8211111111111,,1594.61,,9,6282.0
,,Electronics,2024-12-29,Laptop,ecommerce_sales_data (2).csv,287.45166666666665,,639.29,,6,2364.0
,,Accessories,2023-12-12,Keyboard,ecommerce_sales_data (2).csv,663.63625,,1570.91,,8,6880.0
,,Electronics,2022-10-30,Smartphone,ecommerce_sales_data (2).csv,506.49666666666667,,249.02,,6,3288.0
,,Accessories,2024-02-01,Monitor,ecommerce_sales_data (2).csv,772.07,,659.58,,6,5292.0
,,Office,2023-11-06,Printer,ecommerce_sales_data (2).csv,879.5300000000001,,883.41,,3,3522.0
,,Electronics,2022-10-08,Smartwatch,ecommerce_sales_data (2).csv,715.2,,87.6,,2,1518.0
,,Electronics,2023-06-17,Tablet,ecommerce_sales_data (2).csv,252.35,,690.55,,7,2457.0
,,Accessories,2024-01-09,Headphones,ecommerce_sales_data (2).csv,246.92000000000002,,62.08,,1,309.0
,,Accessories,2022-01-24,Monitor,ecommerce_sales_data (2).csv,912.4233333333333,,717.46,,6,6192.0
,,Electronics,2022-06-04,Camera,ecommerce_sales_data (2).csv,697.408,,747.96,,5,4235.0
,,Electronics,2022-08-13,Smartwatch,ecommerce_sales_data (2).csv,741.21,,457.11,,9,7128.0
,,Electronics,2024-07-23,Tablet,ecommerce_sales_data (2).csv,1003.6619999999999,,641.69,,5,5660.0
,,Electronics,2024-05-23,Smartphone,ecommerce_sales_data (2).csv,666.62,,120.38,,1,787.0
,,Accessories,2022-11-13,Mouse,ecommerce_sales_data (2).csv,89.24666666666667,,107.26,,3,375.0
,,Electronics,2023-08-19,Camera,ecommerce_sales_data (2).csv,62.8025,,44.79,,4,296.0
,,Accessories,2022-01-01,Keyboard,ecommerce_sales_data (2).csv,966.875,,570.75,,6,6372.0
,,Accessories,2024-06-16,Mouse,ecommerce_sales_data (2).csv,315.21166666666664,,322.73,,6,2214.0
,,Accessories,2024-09-16,Headphones,ecommerce_sales_data (2).csv,317.5933333333333,,734.44,,6,2640.0
,,Electronics,2023-11-08,Camera,ecommerce_sales_data (2).csv,237.07571428571427,,580.47,,7,2240.0
,,Electronics,2023-05-06,Smartwatch,ecommerce_sales_data (2).csv,701.4657142857143,,1347.74,,7,6258.0
,,Office,2024-01-02,Printer,ecommerce_sales_data (2).csv,405.17875,,574.57,,8,3816.0
,,Electronics,2022-05-15,Smartwatch,ecommerce_sales_data (2).csv,137.26,,115.48,,2,390.0
,,Electronics,2024-07-01,Tablet,ecommerce_sales_data (2).csv,78.10285714285715,,83.28,,7,630.0
,,Electronics,2022-09-01,Smartphone,ecommerce_sales_data (2).csv,762.185,,819.26,,4,3868.0
,,Accessories,2023-06-27,Monitor,ecommerce_sales_data (2).csv,565.69,,211.31,,1,777.0
,,Accessories,2024-05-28,Monitor,ecommerce_sales_data (2).csv,383.47,,196.59,,3,1347.0
,,Electronics,2023-05-17,Laptop,ecommerce_sales_data (2).csv,752.4088888888889,,500.32,,9,7272.0
,,Office,2024-09-28,Printer,ecommerce_sales_data (2).csv,811.1116666666667,,857.33,,6,5724.0
,,Accessories,2022-05-07,Headphones,ecommerce_sales_data (2).csv,79.06666666666666,,74.8,,3,312.0
,,Electronics,2023-05-18,Laptop,ecommerce_sales_data (2).csv,569.1233333333333,,239.63,,3,1947.0
,,Electronics,2023-10-09,Tablet,ecommerce_sales_data (2).csv,153.33833333333334,,207.97,,6,1128.0
,,Electronics,2023-03-05,Laptop,ecommerce_sales_data (2).csv,387.29777777777775,,672.32,,9,4158.0
,,Accessories,2024-07-04,Keyboard,ecommerce_sales_data (2).csv,314.62,,782.28,,6,2670.0
,,Accessories,2024-05-31,Headphones,ecommerce_sales_data (2).csv,67.28999999999999,,17.71,,1,85.0
,,Accessories,2023-12-10,Mouse,ecommerce_sales_data (2).csv,384.9325,,1056.54,,8,4136.0
,,Electronics,2022-05-07,Tablet,ecommerce_sales_data (2).csv,663.8983333333333,,348.61,,6,4332.0
,,Accessories,2024-07-01,Monitor,ecommerce_sales_data (2).csv,161.8375,,305.3,,8,1600.0
,,Electronics,2023-10-28,Tablet,ecommerce_sales_data (2).csv,657.6842857142857,,471.21,,7,5075.0
,,Electronics,2022-07-27,Tablet,ecommerce_sales_data (2).csv,514.4233333333333,,1065.46,,6,4152.0
,,Office,2022-05-13,Printer,ecommerce_sales_data (2).csv,567.1414285714285,,1665.01,,7,5635.0
,,Electronics,2022-09-16,Smartwatch,ecommerce_sales_data (2).csv,962.3433333333334,,220.97,,3,3108.0
,,Electronics,2022-10-24,Smartwatch,ecommerce_sales_data (2).csv,438.9371428571429,,1197.44,,7,4270.0
,,Accessories,2023-02-15,Monitor,ecommerce_sales_data (2).csv,205.61999999999998,,321.9,,5,1350.0
,,Accessories,2024-03-07,Keyboard,ecommerce_sales_data (2).csv,82.71333333333332,,81.86,,3,330.0
,,Electronics,2022-07-13,Camera,ecommerce_sales_data (2).csv,625.8633333333333,,504.82,,6,4260.0
,,Accessories,2022-07-31,Headphones,ecommerce_sales_data (2).csv,653.4933333333333,,751.52,,3,2712.0
,,Electronics,2024-03-26,Smartphone,ecommerce_sales_data (2).csv,281.77,,46.23,,1,328.0
,,Electronics,2023-08-13,Smartphone,ecommerce_sales_data (2).csv,909.675,,498.6,,8,7776.0
,,Electronics,2022-05-08,Laptop,ecommerce_sales_data (2).csv,593.295,,522.82,,4,2896.0
,,Electronics,2023-05-07,Tablet,ecommerce_sales_data (2).csv,756.585,,388.83,,2,1902.0
,,Electronics,2022-01-29,Smartwatch,ecommerce_sales_data (2).csv,348.59285714285716,,814.85,,7,3255.0
,,Accessories,2022-03-02,Keyboard,ecommerce_sales_data (2).csv,156.86666666666667,,162.4,,3,633.0
,,Electronics,2023-04-11,Tablet,ecommerce_sales_data (2).csv,829.46,,402.78,,7,6209.0
,,Electronics,2023-05-09,Smartwatch,ecommerce_sales_data (2).csv,392.23333333333335,,1167.9,,9,4698.0
,,Electronics,2024-07-11,Smartphone,ecommerce_sales_data (2).csv,693.24125,,1878.07,,8,7424.0
,,Office,2022-01-26,Printer,ecommerce_sales_data (2).csv,439.7,,58.3,,1,498.0
,,Accessories,2023-08-30,Headphones,ecommerce_sales_data (2).csv,83.09,,27.91,,1,111.0
,,Electronics,2023-08-18,Laptop,ecommerce_sales_data (2).csv,789.825,,1201.4,,8,7520.0
